EPA_ID,SITE_NAME,CITY,COUNTY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,STATUS,LISTED_DATE,DELETED_DATE,CONTAMINANTS,EPA_URL
VAD123933426,FORMER NANSEMOND ORDNANCE DEPOT,SUFFOLK,SUFFOLK CITY,VA,23435,36.899722,-76.434722,Final,1987-05-13,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD123933426
VAD980539878,"H & H INC., BURN PIT",FARRINGTON,HANOVER,VA,23192,37.7243,-77.5857,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980539878
VAD980551683,ABEX CORP.,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,36.8265,-76.3045,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980551683
VAD980705404,U.S. TITANIUM,PINEY RIVER,NELSON,VA,22964,37.708331,-79.016669,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980705404
VAD980712913,CHISMAN CREEK,YORK COUNTY,YORK,VA,23692,37.177,-76.4631,Final,1981-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980712913
VAD980829030,HIDDEN LANE LANDFILL,Sterling,LOUDOUN,VA,20165,39.056131,-77.424175,Final,1983-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980829030
VAD990710410,"ATLANTIC WOOD INDUSTRIES, INC.",PORTSMOUTH,PORTSMOUTH CITY,VA,23704,36.8065,-76.299,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD990710410
VA1170024722,MARINE CORPS COMBAT DEVELOPMENT COMMAND,QUANTICO,PRINCE WILLIAM,VA,22134,38.521667,-77.29,Final,1981-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA1170024722
VA1170024813,NORFOLK NAVAL SHIPYARD,PORTSMOUTH,PORTSMOUTH CITY,VA,23709,36.821944,-76.294722,Final,1983-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA1170024813
VA3170024605,NWS YORKTOWN - CHEATHAM ANNEX,YORKTOWN,YORK,VA,23185,37.284722,-76.6075,Final,1986-05-02,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA3170024605
VA3971520751,DEFENSE GENERAL SUPPLY CENTER (DLA),CHESTERFIELD COUNTY,CHESTERFIELD,VA,23237,37.4189,-77.4485,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA3971520751
VA5170000181,ST. JULIENS CREEK ANNEX (U.S. NAVY),CHESAPEAKE,CHESAPEAKE CITY,VA,23323,36.794167,-76.312222,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA5170000181
VA5170022482,NAVAL AMPHIBIOUS BASE LITTLE CREEK,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23455,36.906111,-76.147778,Final,1979-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA5170022482
VA6170061463,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),NORFOLK,NORFOLK CITY,VA,23511,36.940278,-76.300278,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA6170061463
VA6210020321,FORT EUSTIS (US ARMY),NEWPORT NEWS,NEWPORT NEWS CITY,VA,23604,37.105,-76.568332,Final,1979-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA6210020321
VA7170024684,NAVAL SURFACE WARFARE CENTER - DAHLGREN,DAHLGREN,KING GEORGE,VA,22448,38.326667,-77.026944,Final,1979-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA7170024684
VA8170024170,NAVAL WEAPONS STATION - YORKTOWN,YORKTOWN,YORK,VA,23690,37.245833,-76.588889,Final,1978-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA8170024170
WVD000800441,SHARON STEEL CORP (FAIRMONT COKE WORKS),FAIRMONT,MARION,WV,26554,39.493611,-80.114444,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD000800441
WVD047989207,"FIKE CHEMICAL, INC.",NITRO,PUTNAM,WV,25143,38.426669,-81.8425,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD047989207
WVD054827944,BIG JOHN SALVAGE - HOULT ROAD,FAIRMONT,MARION,WV,26554,39.497222,-80.123056,Final,1981-02-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD054827944
WVD980713036,WEST VIRGINIA ORDNANCE (USARMY),POINT PLEASANT,MASON,WV,25550,38.926389,-82.076389,Final,1980-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD980713036
WV0170023691,ALLEGANY BALLISTICS LABORATORY (USNAVY),MINERAL COUNTY,MINERAL,WV,26753,39.560972,-78.843611,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WV0170023691
MDD982364341,"ORDNANCE PRODUCTS, INC.",NORTH EAST,CECIL,MD,21901-2507,39.630833,-75.923889,Final,1988-04-07,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD982364341
MDD003061447,CENTRAL CHEMICAL (HAGERSTOWN),HAGERSTOWN,WASHINGTON,MD,21742,39.656667,-77.723611,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD003061447
PAD982363970,VALMONT TCE SITE   (FORMER - VALMONT INDUSTRIAL PARK),WEST HAZLETON,LUZERNE,PA,18201,40.967778,-76.015556,Final,1987-10-21,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD982363970
MDD985366756,DWYER PROPERTY GROUND WATER PLUME,ELKTON,CECIL,MD,21921,39.612007,-75.844474,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD985366756
WVD024185373,HANLIN-ALLIED-OLIN,MOUNDSVILLE,MARSHALL,WV,26041,39.906667,-80.801389,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD024185373
VA2800005033,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,HAMPTON,YORK,VA,23665,37.069999,-76.358611,Final,1989-10-17,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VA2800005033
PAD987277837,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,HORSHAM,MONTGOMERY,PA,19040,40.19222,-75.1475,Final,1989-12-03,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD987277837
DEN000303920,HOCKESSIN GROUNDWATER,HOCKESSIN,NEW CASTLE,DE,19707,39.78752,-75.696513,Final,2018-01-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DEN000303920
WVD988768909,SHAFFER EQUIPMENT/ARBUCKLE CREEK AREA,MINDEN,FAYETTE,WV,25879,37.97651,-81.1265,Final,2018-09-13,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD988768909
DEN000304044,EAST BASIN ROAD GROUNDWATER,NEW CASTLE,NEW CASTLE,DE,19720,39.673092,-75.597211,Final,2022-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DEN000304044
DEN000304167,GEORGETOWN NORTH GROUNDWATER,GEORGETOWN,SUSSEX,DE,19947,38.693399,-75.383985,Final,2022-03-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DEN000304167
DEN000304203,BLADES GROUNDWATER,BLADES,SUSSEX,DE,19973,38.631644,-75.610467,Final,2019-11-08,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DEN000304203
PAD987295276,SAFETY LIGHT CORPORATION,BLOOMSBURG,COLUMBIA,PA,17815,41.015278,-76.376389,Final,1991-01-03,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD987295276
MD4690307844,CURTIS BAY COAST GUARD YARD,BALTIMORE,ANNE ARUNDEL,MD,21226,39.2,-76.572694,Final,1991-04-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MD4690307844
MD9570024803,BRANDYWINE DRMO,BRANDYWINE,PRINCE GEORGE'S,MD,20613,38.698056,-76.845,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MD9570024803
MDD985397249,FORT DETRICK AREA B GROUND WATER,FREDERICK,FREDERICK,MD,21702,39.434442,-77.446769,Final,1991-12-03,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD985397249
WVD988798401,VIENNA TETRACHLOROETHENE,VIENNA,WOOD,WV,26105,39.325167,-81.548778,Final,1992-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD988798401
WVN000304985,PADEN CITY GROUNDWATER,PADEN CITY,WETZEL,WV,26159,39.60614,-80.930248,Final,2021-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVN000304985
WVSFN0305428,RAVENSWOOD PCE,RAVENSWOOD,JACKSON,WV,26164,38.951667,-81.761667,Final,1998-11-20,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVSFN0305428
PASFN0305521,LOWER DARBY CREEK AREA,DARBY TOWNSHIP,DELAWARE,PA,19023,39.885556,-75.267778,Final,1998-01-07,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PASFN0305521
PASFN0305549,FRANKLIN SLAG PILE (MDC),PHILADELPHIA,PHILADELPHIA,PA,19134,39.983194,-75.083889,Final,2000-01-04,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PASFN0305549
PAN000305561,FORMER EXIDE TECHNOLOGIES LAURELDALE,LAURELDALE,BERKS,PA,19605,40.381693,-75.908119,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAN000305561
PAN000305679,PRICE BATTERY LEAD SMELTER,HAMBURG,BERKS,PA,19526,40.549507,-75.980228,Final,2002-08-14,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAN000305679
MDN000305762,BEAR CREEK SEDIMENTS,SPARROWS POINT,BALTIMORE,MD,21219,39.227598,-76.491127,Final,2021-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDN000305762
VAN000306115,PECK IRON AND METAL,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,36.809464,-76.308822,Final,2008-11-06,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAN000306115
WVN000306876,NORTH 25TH STREET GLASS AND ZINC,CLARKSBURG,HARRISON,WV,26301,39.297053,-80.357433,Final,2016-04-07,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVN000306876
DEN000306877,NEWARK SOUTH GROUND WATER PLUME,NEWARK,NEW CASTLE,DE,19713,39.653889,-75.735,Final,2017-08-03,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DEN000306877
PAN000306939,BAGHURST DRIVE,HARLEYSVILLE,MONTGOMERY,PA,19438,40.299483,-75.455133,Final,2014-05-12,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAN000306939
ALD001221902,CIBA-GEIGY CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,36553,31.279,-87.9955,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD001221902
ALD004022448,"ALABAMA PLATING COMPANY, INC.",VINCENT,SHELBY,AL,35178,33.399722,-86.405,Final,1980-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD004022448
ALD008161176,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),AXIS,MOBILE,AL,36505,30.969439,-88.0175,Final,1979-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD008161176
ALD008188708,OLIN CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,36553,31.263889,-87.99445,Final,1979-07-02,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD008188708
ALD095688875,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),BUCKS,MOBILE,AL,36512,30.975,-88.021389,Final,1979-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD095688875
AL3210020027,ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA),ANNISTON,CALHOUN,AL,36253,33.659439,-85.969439,Final,1988-02-12,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=AL3210020027
AL6210020008,ALABAMA ARMY AMMUNITION PLANT,CHILDERSBURG,TALLADEGA,AL,35044,33.3381,-86.3268,Final,1988-02-12,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=AL6210020008
FLD000602334,HARRIS CORP. (PALM BAY PLANT),PALM BAY,BREVARD,FL,32905,28.030281,-80.601389,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD000602334
FLD000648055,SYDNEY MINE SLUDGE PONDS,BRANDON,HILLSBOROUGH,FL,33594,27.929166,-82.209166,Final,1985-02-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD000648055
FLD000824896,REEVES SOUTHEASTERN GALVANIZING CORP.,TAMPA,HILLSBOROUGH,FL,33619,27.9725,-82.341939,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD000824896
FLD004054284,PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT,VERO BEACH,INDIAN RIVER,FL,32960,27.647499,-80.415555,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004054284
FLD004061925,POST AND LUMBER PRESERVING CO INC,QUINCY,GADSDEN,FL,32351,30.592472,-84.510081,Final,2016-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004061925
FLD004064242,CHEVRON CHEMICAL CO. (ORTHO DIVISION),ORLANDO,ORANGE,FL,32804,28.578889,-81.408889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004064242
FLD004065546,TOWER CHEMICAL CO.,CLERMONT,LAKE,FL,34711,28.551389,-81.684719,Final,1980-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004065546
FLD004091807,PEAK OIL CO./BAY DRUM CO.,TAMPA,HILLSBOROUGH,FL,33619,27.9708,-82.3404,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004091807
FLD004092532,STAUFFER CHEMICAL CO (TAMPA),TAMPA,HILLSBOROUGH,FL,33619,27.963056,-82.370556,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004092532
FLD004119681,HOLLINGSWORTH SOLDERLESS TERMINAL,FORT LAUDERDALE,BROWARD,FL,33309,26.198331,-80.152219,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004119681
FLD004145140,AIRCO PLATING CO.,MIAMI,MIAMI-DADE,FL,33142,25.8152,-80.2559,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004145140
FLD008161994,"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)",PENSACOLA,ESCAMBIA,FL,32501,30.404719,-87.236661,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD008161994
FLD008168346,ESCAMBIA WOOD - PENSACOLA,PENSACOLA,ESCAMBIA,FL,32522,30.4553,-87.2317,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD008168346
FLD010596013,STAUFFER CHEMICAL CO. (TARPON SPRINGS),TARPON SPRINGS,PINELLAS,FL,34689,28.166666,-82.775694,Final,1984-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD010596013
FLD032544587,"PEPPER STEEL & ALLOYS, INC.",MEDLEY,MIAMI-DADE,FL,33178-1135,25.873611,-80.353331,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD032544587
FLD039049101,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,JACKSONVILLE,DUVAL,FL,32206,30.3442,-81.6265,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD039049101
FLD042110841,LANDIA CHEMICAL COMPANY,LAKELAND,POLK,FL,33815,28.039444,-81.979167,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD042110841
FLD043861392,SHERWOOD MEDICAL INDUSTRIES,DELAND,VOLUSIA,FL,32724,29.060831,-81.265,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD043861392
FLD045459526,SOLITRON MICROWAVE,STUART,MARTIN,FL,34997,27.136667,-80.199167,Final,1980-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD045459526
FLD049985302,ZELLWOOD GROUND WATER CONTAMINATION,ZELLWOOD,ORANGE,FL,32757,28.73195,-81.613331,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD049985302
FLD050432251,FLORIDA STEEL CORP.,INDIANTOWN,MARTIN,FL,34956,27.041111,-80.506111,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD050432251
FLD053502696,HELENA CHEMICAL CO. (TAMPA PLANT),TAMPA,HILLSBOROUGH,FL,33619,27.963931,-82.374813,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD053502696
FLD055945653,"CITY INDUSTRIES, INC.",ORLANDO,ORANGE,FL,32807,28.601389,-81.3,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD055945653
FLD076027820,MIAMI DRUM SERVICES,MIAMI,MIAMI-DADE,FL,33166,25.837219,-80.313061,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD076027820
FLD088787585,MRI CORP (TAMPA),TAMPA,HILLSBOROUGH,FL,33619,27.96,-82.355833,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD088787585
FLD091471904,"TRANS CIRCUITS, INC.",LAKE PARK,PALM BEACH,FL,33403,26.795278,-80.073889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD091471904
FLD098924038,"UNITED METALS, INC.",MARIANNA,JACKSON,FL,32446,30.685833,-85.168056,Final,1985-04-16,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD098924038
FLD980221857,AGRICO CHEMICAL CO.,PENSACOLA,ESCAMBIA,FL,32505,30.4512,-87.2256,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980221857
FLD980494959,TAYLOR ROAD LANDFILL,SEFFNER,HILLSBOROUGH,FL,33619,28.009719,-82.29305,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980494959
FLD980556351,PICKETTVILLE ROAD LANDFILL,JACKSONVILLE,DUVAL,FL,32205,30.368611,-81.738889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980556351
FLD980602882,SAPP BATTERY SALVAGE,COTTONDALE,JACKSON,FL,32431,30.728331,-85.3925,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980602882
FLD980709356,CABOT/KOPPERS,GAINESVILLE,ALACHUA,FL,32601,29.675,-82.323061,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980709356
FLD980798698,PETROLEUM PRODUCTS CORP.,PEMBROKE PARK,BROWARD,FL,33024,25.9926,-80.1696,Final,1982-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980798698
FLD981014368,"ANODYNE, INC.",NORTH MIAMI BEACH,MIAMI-DADE,FL,33169,25.923189,-80.221531,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD981014368
FLD981021470,WINGATE ROAD MUNICIPAL INCINERATOR DUMP,FORT LAUDERDALE,BROWARD,FL,33311,26.1444,-80.1847,Final,1982-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD981021470
FL1570024124,TYNDALL AIR FORCE BASE,PANAMA CITY,BAY,FL,32403,30.0875,-85.586667,Final,1988-02-12,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FL1570024124
FL2170023244,WHITING FIELD NAVAL AIR STATION,MILTON,SANTA ROSA,FL,32570,30.709722,-87.020417,Final,1988-02-12,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FL2170023244
FL6170024412,JACKSONVILLE NAVAL AIR STATION,JACKSONVILLE,DUVAL,FL,32212,30.22111,-81.682777,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FL6170024412
FL9170024567,PENSACOLA NAVAL AIR STATION,PENSACOLA,ESCAMBIA,FL,32508,30.357222,-87.283054,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FL9170024567
GAD003269578,"WOOLFOLK CHEMICAL WORKS, INC.",FORT VALLEY,PEACH,GA,31030,32.549581,-83.884161,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD003269578
GAD008212409,CAMILLA WOOD PRESERVING COMPANY,CAMILLA,MITCHELL,GA,31730,31.2225,-84.20333,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD008212409
GAD033582461,ALTERNATE ENERGY RESOURCES INC,AUGUSTA,RICHMOND,GA,30904,33.454194,-82.036944,Final,1980-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD033582461
GAD042101261,T.H. AGRICULTURE & NUTRITION CO. (ALBANY PLANT),ALBANY,DOUGHERTY,GA,31707,31.617361,-84.181661,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD042101261
GAD099303182,LCP CHEMICALS GEORGIA,BRUNSWICK,GLYNN,GA,31520,31.189444,-81.508333,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD099303182
GAD980556906,HERCULES 009 LANDFILL,BRUNSWICK,GLYNN,GA,31521,31.2049,-81.4858,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD980556906
GAD980838619,MATHIS BROTHERS LANDFILL (SOUTH MARBLE TOP ROAD),KENSINGTON,WALKER,GA,30728,34.797781,-85.377781,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD980838619
GAD990741092,DIAMOND SHAMROCK CORP. LANDFILL,CEDARTOWN,POLK,GA,30125,34.0207,-85.2717,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD990741092
GAD990855074,FIRESTONE TIRE & RUBBER CO. (ALBANY PLANT),ALBANY,DOUGHERTY,GA,31701,31.565831,-84.053889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD990855074
GAD991275686,MARZONE INC./CHEVRON CHEMICAL CO.,TIFTON,TIFT,GA,31794,31.4289,-83.5017,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD991275686
GA1570024330,ROBINS AIR FORCE BASE (LANDFILL #4/SLUDGE LAGOON),HOUSTON COUNTY,HOUSTON,GA,31098,32.619983,-83.582075,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GA1570024330
GA7170023694,MARINE CORPS LOGISTICS BASE,ALBANY,DOUGHERTY,GA,31704,31.557219,-84.055,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GA7170023694
KYD006370167,B.F. GOODRICH,CALVERT CITY,MARSHALL,KY,42029,37.0503,-88.3234,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD006370167
KYD045738291,"CALDWELL LACE LEATHER CO., INC.",AUBURN,LOGAN,KY,42206,36.8725,-86.746389,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD045738291
KYD097267413,SMITH'S FARM,BROOKS,BULLITT,KY,40165,38.0375,-85.733331,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD097267413
KYD980501076,"GREEN RIVER DISPOSAL, INC.",MACEO,DAVIESS,KY,42355,37.88945,-86.973611,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980501076
KYD980601975,DISTLER FARM,WEST POINT,JEFFERSON,KY,40272,38.006939,-85.931111,Final,1979-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980601975
KYD980602155,DISTLER BRICKYARD,WEST POINT,HARDIN,KY,40177,37.989719,-85.951389,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980602155
KYD980729107,MAXEY FLATS NUCLEAR DISPOSAL,HILLSBORO,FLEMING,KY,41049,38.2608,-83.5692,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980729107
KYD981028350,TRI-CITY DISPOSAL CO.,SHEPHERDSVILLE,BULLITT,KY,40109,38.047781,-85.768331,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD981028350
MSD000828558,SOUTHEASTERN WOOD PRESERVING,CANTON,MADISON,MS,39046,32.618061,-90.018189,Final,1985-09-24,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD000828558
MSD004006995,AMERICAN CREOSOTE WORKS INC (LOUISVILLE),LOUISVILLE,WINSTON,MS,39339,33.111111,-89.058333,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD004006995
TNN000402275,FORMER CUSTOM CLEANERS,MEMPHIS,SHELBY,TN,38111,35.115114,-89.945,Final,2016-09-09,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TNN000402275
MSD007037278,ROCKWELL INTERNATIONAL WHEEL & TRIM,GRENADA,GRENADA,MS,38901,33.803244,-89.801661,Final,2018-01-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD007037278
MSD008154486,"CHEMFAX, INC.",GULFPORT,HARRISON,MS,39505,30.428888,-89.089166,Final,1980-09-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD008154486
MSD008182081,HERCULES INC,HATTIESBURG,FORREST,MS,39401,31.3401,-89.308248,Final,2022-03-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD008182081
MSD065490930,PICAYUNE WOOD TREATING SITE,PICAYUNE,PEARL RIVER,MS,39466,30.524444,-89.689722,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD065490930
MSD086556388,SONFORD PRODUCTS,FLOWOOD,RANKIN,MS,39208-3227,32.29251,-90.14222,Final,1985-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD086556388
